participant_id,age,sex,trip_id,trip_mode,trip_duration
2087809,07,male,208780902,pedestrian,20
2087901,73,male,208790101,car,60
2087901,73,male,208790102,car,60
2087901,73,male,208790103,pedestrian,9
2087901,73,male,208790104,taxi,10
2088001,73,male,208800101,car,90
2088001,73,male,208800102,car,45
2088002,68,female,208800201,car,90
2088002,68,female,208800202,car,45
2088101,60,male,208810101,pedestrian,5
2088101,60,male,208810102,pedestrian,5
2088301,71,male,208830101,car,30
2088301,71,male,208830102,car,30
2088401,62,male,208840101,car,30
2088401,62,male,208840102,car,60
2088402,55,female,208840201,car,45
2088402,55,female,208840202,car,30
2088402,55,female,208840203,car,15
2088501,27,male,208850101,motorcycle,100
2088501,27,male,208850102,motorcycle,80
2088601,53,male,208860101,car,40
2088601,53,male,208860102,car,40
2088602,20,male,208860201,motorcycle,30
2088602,20,male,208860202,motorcycle,30
2088602,20,male,208860203,motorcycle,5
2088602,20,male,208860204,motorcycle,NA
2088603,50,male,208860301,car,400
2088603,50,male,208860302,car,40
2088604,23,male,208860401,motorcycle,30
2088604,23,male,208860402,motorcycle,30
2088701,49,male,208870101,taxi,75
2088701,49,male,208870102,bus,75
2088702,76,female,208870201,pedestrian,15
2088702,76,female,208870202,pedestrian,15
2088801,51,male,208880101,cycle,70
2088801,51,male,208880102,cycle,120
2088903,33,female,208890301,bus,40
2088903,33,female,208890302,pedestrian,40
2088904,13,female,208890401,pedestrian,10
2088904,13,female,208890402,pedestrian,10
2089001,41,male,208900101,car,20
2089001,41,male,208900102,car,20
2089002,20,male,208900201,motorcycle,30
2089002,20,male,208900202,motorcycle,30
2089003,39,female,208900301,taxi,35
2089003,39,female,208900302,taxi,30
2089004,18,female,208900401,bus,40
2089004,18,female,208900402,bus,40
2089101,66,female,208910101,pedestrian,5
2089101,66,female,208910102,pedestrian,5
2089201,60,female,208920101,car,30
2089201,60,female,208920102,car,30
2089202,27,male,208920201,car,30
2089202,27,male,208920202,car,30
2089203,60,male,208920301,car,30
2089203,60,male,208920302,car,30
2089204,24,female,208920401,taxi,180
2089204,24,female,208920402,bus,150
2089301,78,male,208930101,bus,60
2089301,78,male,208930102,bus,60
2089402,50,female,208940201,car,45
2089402,50,female,208940202,car,45
2089402,50,female,208940203,car,NA
2089402,50,female,208940204,car,15
2089801,89,female,208980101,taxi,20
2089801,89,female,208980102,taxi,20
2089802,85,female,208980201,taxi,20
2089802,85,female,208980202,taxi,20
2089901,42,male,208990101,car,60
2089901,42,male,208990102,car,60
2089902,14,female,208990201,other,90
2089902,14,female,208990202,other,70
2089903,10,male,208990301,other,25
2089903,10,male,208990302,other,25
2089904,42,female,208990401,pedestrian,15
2089904,42,female,208990402,pedestrian,15
2090001,48,female,209000101,car,180
2090001,48,female,209000102,car,240
2090002,07,male,209000201,other,90
2090002,07,male,209000202,other,60
2090101,75,male,209010101,bus,40
2090101,75,male,209010102,bus,40
2090201,38,female,209020101,taxi,90
2090201,38,female,209020102,bus,40
2090201,38,female,209020103,bus,45
2090201,38,female,209020104,taxi,10
2090202,48,male,209020201,pedestrian,10
2090202,48,male,209020202,pedestrian,8
2090202,48,male,209020203,pedestrian,8
2090202,48,male,209020204,pedestrian,10
2090203,19,male,209020301,pedestrian,10
2090203,19,male,209020302,pedestrian,10
2090204,07,male,209020401,pedestrian,10
2090204,07,male,209020402,pedestrian,10
2090301,61,male,209030101,car,20
2090301,61,male,209030102,car,20
2090302,51,female,209030201,car,20
2090302,51,female,209030202,car,20
2090303,21,female,209030301,bus,60
2090303,21,female,209030302,bus,60
2090304,18,male,209030401,other,45
2090304,18,male,209030402,other,45
2090401,60,male,209040101,motorcycle,380
2090401,60,male,209040102,motorcycle,45
2090401,60,male,209040103,motorcycle,10
2090401,60,male,209040104,motorcycle,50
2090402,60,female,209040201,motorcycle,0
2090402,60,female,209040202,motorcycle,40
2090403,27,female,209040301,bus,60
2090403,27,female,209040302,car,25
2090502,67,female,209050201,bus,30
2090502,67,female,209050202,bus,30
2090601,57,male,209060101,bus,30
2090601,57,male,209060102,bus,30
2090602,50,female,209060201,pedestrian,15
2090602,50,female,209060202,pedestrian,15
2090603,27,male,209060301,bus,20
2090603,27,male,209060302,bus,20
2090701,80,female,209070101,taxi,20
2090701,80,female,209070102,taxi,30
2090702,52,female,209070201,taxi,20
2090702,52,female,209070202,taxi,30
2090703,50,male,209070301,taxi,20
2090703,50,male,209070302,taxi,30
2090802,60,male,209080201,pedestrian,5
2090802,60,male,209080202,pedestrian,5
2090901,74,male,209090101,bus,45
2090901,74,male,209090102,bus,60
2091001,60,male,209100101,car,20
2091001,60,male,209100102,car,20
2091201,64,male,209120101,bus,40
2091201,64,male,209120102,bus,30
2091301,31,female,209130101,pedestrian,20
2091301,31,female,209130102,pedestrian,25
2091301,31,female,209130103,pedestrian,40
2091301,31,female,209130104,pedestrian,40
2091301,31,female,209130105,pedestrian,15
2091301,31,female,209130106,pedestrian,20
2091302,07,male,209130201,pedestrian,20
2091302,07,male,209130202,pedestrian,20
2091401,62,female,209140101,motorcycle,10
2091401,62,female,209140102,bus,25
2091402,34,female,209140201,motorcycle,5
2091402,34,female,209140202,motorcycle,25
2091402,34,female,209140203,motorcycle,15
2091403,10,male,209140301,motorcycle,5
2091403,10,male,209140302,motorcycle,5
2091501,43,male,209150101,motorcycle,5
2091501,43,male,209150102,motorcycle,5
2091501,43,male,209150103,motorcycle,5
2091501,43,male,209150104,bus,125
2091801,88,male,209180101,taxi,30
2091801,88,male,209180102,taxi,85
2091802,79,female,209180201,taxi,30
2091802,79,female,209180202,taxi,85
2091803,64,female,209180301,taxi,30
2091803,64,female,209180302,taxi,85
2091901,83,female,209190101,taxi,10
2091901,83,female,209190102,taxi,10
2091903,54,male,209190301,car,10
2091903,54,male,209190302,car,10
2092001,53,male,209200101,car,30
2092001,53,male,209200102,car,30
2092002,63,female,209200201,car,15
2092002,63,female,209200202,car,40
2092003,53,male,209200301,car,10
2092003,53,male,209200302,car,30
2092101,86,male,209210101,pedestrian,15
2092101,86,male,209210102,pedestrian,15
2092102,77,female,209210201,pedestrian,15
2092102,77,female,209210202,pedestrian,15
2092104,16,female,209210401,pedestrian,30
2092104,16,female,209210402,pedestrian,30
2092202,18,female,209220201,bus,30
2092202,18,female,209220202,bus,70
2092301,67,male,209230101,motorcycle,30
2092301,67,male,209230102,motorcycle,50
2092401,53,male,209240101,car,60
2092401,53,male,209240102,car,45
2092502,58,female,209250201,car,60
2092502,58,female,209250202,car,45
2092503,50,male,209250301,car,480
2092503,50,male,209250302,bus,120
2092504,77,male,209250401,bus,90
2092504,77,male,209250402,bus,60
2092601,58,male,209260101,car,10
2092601,58,male,209260102,car,15
2092603,50,female,209260301,bus,30
2092603,50,female,209260302,bus,50
2092605,26,female,209260501,bus,45
2092605,26,female,209260502,bus,50
2092606,32,female,209260601,bus,60
2092606,32,female,209260602,bus,50
2092607,29,male,209260701,bus,60
2092607,29,male,209260702,bus,70
2092608,08,female,209260801,pedestrian,25
2092608,08,female,209260802,pedestrian,30
2092701,72,male,209270101,car,25
2092701,72,male,209270102,car,30
2092802,30,male,209280201,bus,40
2092802,30,male,209280202,bus,40
